workerid,correct_answer,math_answer,prime,prime_condition,sentence_completion,slide_number_in_experiment,target,error,label
23,19,19,LAprime07.png,LA,had been smuggling rare licorice out of the country for his cat,33,The minister saw the bodyguard of the diplomats who ____ .,,
23,19,19,BLprime06.png,BL,had unsuccessfully tried crossbreed leopards with ostriches and thus create a breed hatchable housecat,34,The secret service confiscated all files of the organisation that ____ .,,L
23,filler,15,Filler21.png,Fi,"anyone from going into the forest because he'd spent fifty years working to become a ranger and there weren't no way any gulldurned city slickers were gonna ruin that achievement, dagnabbit",35,The ranger of the forest near the city borders forbid ____ .,,
23,filler,10,Filler14.png,Fi,that Donald Trump was an honest man,36,The accomplice of the recently convicted fraudster alleged ____ .,,
23,11,11,LAprime12.png,LA,invented vapeable alcohol,37,The superintendent checked the earnings of the company that ____ .,,L
13,filler,3,Filler11.png,Fi,talking,2,The speaker switched off the microphone before ____ .,,
13,filler,14,Filler01.png,Fi,guilty,3,The accomplice of the recently convicted fraudster alleged ____ .,,
13,filler,7,Filler15.png,Fi,was wet,4,"After washing the salad with its firm green leaves, the scullion ____ .",,
13,15,15,BLprime10.png,BL,invested,5,The superintendent checked the earnings of the company that ____ .,,L
13,21,21,BLprime12.png,BL,he taught,6,The scientist criticised the method of the studies that ____ .,,L
13,filler,5,Filler04.png,Fi,to be cleaned,7,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
13,19,9,BLprime09.png,BL,were written,8,We were amused at the articles of the newspaper that ____ .,,H
13,9,9,HAprime11.png,HA,rented to him,9,The homeowner kept the letters of the office that ____ .,,L
13,filler,12,Filler22.png,Fi,stolen,10,The police learnt that the handbag of the diplomat's wife had been ____ .,,
13,filler,4,Filler16.png,Fi,his show,11,The famous entertainer was given a bunch of flowers after ____ .,,
13,filler,15,Filler21.png,Fi,no deaths,12,Thanks to stricter speed checks on national motorways ____.,,
13,filler,2,Filler09.png,Fi,he needed to,13,The priest looked after the asylum seekers because ____ .,,
13,filler,16,Filler19.png,Fi,died,14,"Because of last night's TV documentary, the old lady ____ .",,
13,12,12,HAprime08.png,HA,hired him,15,A stranger blackmailed the butler of the royals who ____ .,,L
13,filler,10,Filler14.png,Fi,he was examined,16,The patient had to wait for quite some time before ____ .,,
13,filler,5,Filler17.png,Fi,his manager,17,The racing driver showed the torn overall to ____ .,,
13,20,20,LAprime05.png,LA,he used,18,The hacker attacked the web sites of the service provider that ____ .,,U
13,filler,3,Filler08.png,Fi,trespassing,19,The ranger of the forest near the city borders forbid ____ .,,
13,filler,7,Filler24.png,Fi,didn't make the flight,20,Because of a considerable delay of the 7:30am train ____ .,,
13,filler,14,Filler18.png,Fi,and died,21,The prime minister held a press conference and shortly afterwards ____ .,,
13,filler,7,Filler23.png,Fi,stolen,22,The woman complained that the bicycles of the neighbour's kids were ____ .,,
13,filler,15,Filler06.png,Fi,tight,23,The conductor noticed that the strings of the soloist's violin were ____ .,,
13,7,7,LAprime06.png,LA,had been shot,24,The minister saw the bodyguard of the diplomats who ____ .,,U
13,filler,12,Filler02.png,Fi,an expansion,25,The management of the successful supermarket chain planned ____ .,,
13,19,19,LAprime07.png,LA,lied,26,The secret service confiscated all files of the organisation that ____ .,,L
13,filler,3,Filler12.png,Fi,black,27,The captain recalled that sails of the pirates' ship were ____ .,,
13,filler,6,Filler05.png,Fi,I got sick,28,Because of unexpectedly harsh weather conditions in spring ____ .,,
13,filler,1,Filler13.png,Fi,the shooter wouldn't enter,29,The teenagers barricaded the main entrance of the school so that ____ .,,
13,filler,4,Filler10.png,Fi,my house,30,The postman delivered a small parcel to ____ .,,
13,3,3,LAprime04.png,LA,rung,31,The tourist guide mentioned the bells of the church that ____ .,,H
13,22,22,BLprime03.png,BL,donated,32,The commission referred to the source of the donations that ____ .,,H
13,filler,7,Filler20.png,Fi,it exploded,33,Shortly before the fully occupied passenger plane has landed ____ .,,
13,17,17,HAprime02.png,HA,was in trouble,34,The bus driver talked to the leader of the boy scouts who ____ .,,H
13,filler,4,Filler07.png,Fi,was a fraud,35,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
13,filler,1,Filler03.png,Fi,him,36,The barman slid a whiskey and a beer over to ____.,,
13,5,5,HAprime01.png,HA,she liked,37,The social worker greeted the nurse of the senior-citizens who ____.,,U
21,filler,14,Filler18.png,Fi,it was his duty,2,The priest looked after the asylum seekers because ____ .,,
21,22,22,BLprime03.png,BL,stole information,3,The hacker attacked the web sites of the service provider that ____ .,,L
21,filler,15,Filler06.png,Fi,it was safe,4,The teenagers barricaded the main entrance of the school so that ____ .,,
21,filler,5,Filler04.png,Fi,returned,5,The police learnt that the handbag of the diplomat's wife had been ____ .,,
21,20,20,LAprime05.png,LA,she visited,6,The homeowner kept the letters of the office that ____ .,,L
21,26,26,BLprime08.png,BL,made us laugh,7,We were amused at the articles of the newspaper that ____ .,,U
21,filler,14,Filler01.png,Fi,people were delayed,8,Because of a considerable delay of the 7:30am train ____ .,,
21,11,11,HAprime04.png,HA,they were investigating,9,The superintendent checked the earnings of the company that ____ .,,L
21,filler,15,Filler10.png,Fi,he was innocent,10,The accomplice of the recently convicted fraudster alleged ____ .,,
21,filler,15,Filler21.png,Fi,was being a flirt,11,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
21,17,17,HAprime02.png,HA,asked for directions,12,The bus driver talked to the leader of the boy scouts who ____ .,,H
21,5,5,LAprime10.png,LA,they read,13,The scientist criticised the method of the studies that ____ .,,L
21,filler,16,Filler19.png,Fi,the pilot spoke over the intercom.,14,Shortly before the fully occupied passenger plane has landed ____ .,,
21,filler,1,Filler03.png,Fi,a loud feedback loop,15,The speaker switched off the microphone before ____ .,,
21,filler,12,Filler22.png,Fi,bought an apple,16,"Because of last night's TV documentary, the old lady ____ .",,
21,12,12,HAprime12.png,HA,made a pleasant sound,17,The tourist guide mentioned the bells of the church that ____ .,,H
21,filler,11,Filler20.png,Fi,assembled the dressing,18,"After washing the salad with its firm green leaves, the scullion ____ .",,
21,1,1,LAprime11.png,LA,ate too much candy,19,A stranger blackmailed the butler of the royals who ____ .,,U
21,filler,7,Filler23.png,Fi,mismatching colors,20,The woman complained that the bicycles of the neighbour's kids were ____ .,,
21,filler,7,Filler24.png,Fi,the nice customers,21,The barman slid a whiskey and a beer over to ____.,,
21,filler,4,Filler09.png,Fi,receiving their good news,22,The patient had to wait for quite some time before ____ .,,
21,18,18,LAprime09.png,LA,committed a crime,23,The secret service confiscated all files of the organisation that ____ .,,L
21,filler,5,Filler17.png,Fi,polluting,24,The ranger of the forest near the city borders forbid ____ .,,
21,filler,7,Filler15.png,Fi,", there was less cabbage to consume",25,Because of unexpectedly harsh weather conditions in spring ____ .,,
21,19,19,BLprime06.png,BL,day,26,The commission referred to the source of the donations that ____ .,,U
21,filler,3,Filler08.png,Fi,crimson,27,The captain recalled that sails of the pirates' ship were ____ .,,
21,filler,3,Filler11.png,Fi,taut,28,The conductor noticed that the strings of the soloist's violin were ____ .,,
21,filler,1,Filler13.png,Fi,for growth,29,The management of the successful supermarket chain planned ____ .,,
21,filler,4,Filler07.png,Fi,cleaned,30,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
21,2,2,BLprime01.png,BL,visited,31,The minister saw the bodyguard of the diplomats who ____ .,,L
21,filler,12,Filler02.png,Fi,their performance,32,The famous entertainer was given a bunch of flowers after ____ .,,
21,filler,10,Filler14.png,Fi,the house,33,The postman delivered a small parcel to ____ .,,
21,filler,4,Filler16.png,Fi,deathcounts were reduced,34,Thanks to stricter speed checks on national motorways ____.,,
21,filler,6,Filler05.png,Fi,announced his engagement,35,The prime minister held a press conference and shortly afterwards ____ .,,
21,13,13,HAprime07.png,HA,wrote the fabulous poem,36,The social worker greeted the nurse of the senior-citizens who ____.,,H
21,filler,3,Filler12.png,Fi,their tailor for mending,37,The racing driver showed the torn overall to ____ .,,
54,13,13,HAprime10.png,HA,had the most revenue.,2,The superintendent checked the earnings of the company that ____ .,,L
54,filler,7,Filler24.png,Fi,responsive to her touch,3,The conductor noticed that the strings of the soloist's violin were ____ .,,
54,filler,15,Filler10.png,Fi,he started to talk,4,The speaker switched off the microphone before ____ .,,
54,filler,14,Filler18.png,Fi,old and rusty,5,The woman complained that the bicycles of the neighbour's kids were ____ .,,
54,filler,7,Filler20.png,Fi,was added to the salad,6,"After washing the salad with its firm green leaves, the scullion ____ .",,
54,18,18,LAprime09.png,LA,appeared tense,7,The minister saw the bodyguard of the diplomats who ____ .,,H
54,filler,1,Filler13.png,Fi,the performance,8,The famous entertainer was given a bunch of flowers after ____ .,,
54,19,19,LAprime07.png,LA,held personal information,9,The hacker attacked the web sites of the service provider that ____ .,,H
54,filler,7,Filler15.png,Fi,the address on the label,10,The postman delivered a small parcel to ____ .,,
54,filler,12,Filler02.png,Fi,withheld certain information,11,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
54,16,16,BLprime02.png,BL,were variable,12,The scientist criticised the method of the studies that ____ .,,H
54,12,12,HAprime12.png,HA,were suspect of fraud,13,The secret service confiscated all files of the organisation that ____ .,,U
54,filler,3,Filler11.png,Fi,the game was cancelled,14,Because of unexpectedly harsh weather conditions in spring ____ .,,
54,filler,2,Filler09.png,Fi,she was late to work,15,Because of a considerable delay of the 7:30am train ____ .,,
54,filler,15,Filler06.png,Fi,nobody could enter,16,The teenagers barricaded the main entrance of the school so that ____ .,,
54,16,16,HAprime03.png,HA,were done by cartoonists,17,We were amused at the articles of the newspaper that ____ .,,H
54,19,-5,BLprime06.png,BL,rang on the hour,18,The tourist guide mentioned the bells of the church that ____ .,,H
54,filler,12,Filler22.png,Fi,he was concerned for their safety,19,The priest looked after the asylum seekers because ____ .,,
54,filler,10,Filler14.png,Fi,it was not his idea,20,The accomplice of the recently convicted fraudster alleged ____ .,,
54,1,1,LAprime11.png,LA,were most generous,21,The commission referred to the source of the donations that ____ .,,L
54,filler,15,Filler21.png,Fi,the customer,22,The barman slid a whiskey and a beer over to ____.,,
54,filler,5,Filler04.png,Fi,cleaned and waxed,23,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
54,2,2,BLprime01.png,BL,was in charge of the troop.,24,The bus driver talked to the leader of the boy scouts who ____ .,,H
54,20,20,LAprime05.png,LA,monitored their care.,25,The social worker greeted the nurse of the senior-citizens who ____.,,H
54,filler,7,Filler23.png,Fi,campfires at this time.,26,The ranger of the forest near the city borders forbid ____ .,,
54,filler,5,Filler17.png,Fi,went to bed later than usual.,27,"Because of last night's TV documentary, the old lady ____ .",,
54,filler,3,Filler12.png,Fi,everyone fastened their seatbelts,28,Shortly before the fully occupied passenger plane has landed ____ .,,
54,filler,24,Filler01.png,Fi,the number of accidents has decreased,29,Thanks to stricter speed checks on national motorways ____.,,
54,filler,1,Filler03.png,Fi,the mechanic,30,The racing driver showed the torn overall to ____ .,,
54,26,26,BLprime04.png,BL,who had too much information,31,A stranger blackmailed the butler of the royals who ____ .,,H
54,filler,4,Filler16.png,Fi,the doctor came in,32,The patient had to wait for quite some time before ____ .,,
54,filler,3,Filler08.png,Fi,to open more stores,33,The management of the successful supermarket chain planned ____ .,,
